num,humanized,machine
6073,January 29 1973,1973-01-29
6074,9 Oct 2002,2002-10-09
6075,Sunday November 3 2013,2013-11-03
6076,Tuesday April 21 2015,2015-04-21
6077,November 6 2000,2000-11-06
6078,Thursday November 5 2009,2009-11-05
6079,Monday September 22 1980,1980-09-22
6080,Friday February 14 1992,1992-02-14
6081,Thursday October 2 1975,1975-10-02
6082,Sunday January 3 1999,1999-01-03
6083,30 January 2016,2016-01-30
6084,September 10 1970,1970-09-10
6085,13 Oct 1994,1994-10-13
6086,Sunday December 10 2006,2006-12-10
6087,11/14/21,2021-11-14
6088,3 Jan 2001,2001-01-03
6089,21 June 2018,2018-06-21
6090,23 Feb 1985,1985-02-23
6091,Aug 18 2017,2017-08-18
6092,Tuesday August 22 1978,1978-08-22
6093,6 Apr 2008,2008-04-06
6094,Friday September 21 2001,2001-09-21
6095,Wednesday August 14 2013,2013-08-14
6096,Thursday December 16 2021,2021-12-16
6097,31 Mar 1974,1974-03-31
6098,Wednesday April 11 1990,1990-04-11
6099,Thursday May 5 1994,1994-05-05
6100,January 22 2017,2017-01-22
6101,17 Oct 2005,2005-10-17
6102,Nov 26 2016,2016-11-26
6103,June 29 2009,2009-06-29
6104,February 25 1990,1990-02-25
6105,01.12.12,2012-12-01
6106,Friday February 13 1998,1998-02-13
6107,09.11.87,1987-11-09
6108,Friday December 22 2017,2017-12-22
6109,26 Dec 1972,1972-12-26
6110,Tuesday May 25 1999,1999-05-25
6111,Monday February 27 2012,2012-02-27
6112,23 Apr 2000,2000-04-23
6113,10/30/18,2018-10-30
6114,13 January 1977,1977-01-13
6115,Sep 6 2006,2006-09-06
6116,August 27 2000,2000-08-27
6117,5/29/02,2002-05-29
6118,Tuesday June 7 2011,2011-06-07
6119,Sunday May 21 2000,2000-05-21
6120,14 Dec 1986,1986-12-14
6121,Friday April 2 1976,1976-04-02
6122,Sunday July 26 2009,2009-07-26
6123,Friday March 20 1981,1981-03-20
6124,Monday December 6 1976,1976-12-06
6125,10.08.78,1978-08-10
6126,Thursday August 28 1975,1975-08-28
6127,Sunday March 8 2020,2020-03-08
6128,30 Jun 2016,2016-06-30
6129,04 Apr 2009,2009-04-04
6130,10 10 82,1982-10-10
6131,May 30 1970,1970-05-30
6132,Tuesday September 6 1994,1994-09-06
6133,26 Mar 1994,1994-03-26
6134,Friday April 18 1975,1975-04-18
6135,Tuesday January 16 2018,2018-01-16
6136,Friday September 12 1975,1975-09-12
6137,May 31 1997,1997-05-31
6138,2/16/18,2018-02-16
6139,21 Feb 1990,1990-02-21
6140,Wednesday February 27 1980,1980-02-27
6141,November 10 2011,2011-11-10
6142,March 22 2009,2009-03-22
6143,Tuesday April 5 1977,1977-04-05
6144,26 Feb 1981,1981-02-26
6145,Tuesday April 26 1988,1988-04-26
6146,21 Mar 2011,2011-03-21
6147,Saturday March 6 1982,1982-03-06
6148,8 Mar 1980,1980-03-08
6149,May 15 1987,1987-05-15
6150,Wednesday July 28 2021,2021-07-28
6151,Nov 20 1972,1972-11-20
6152,27.11.73,1973-11-27
6153,Sunday March 25 1973,1973-03-25
6154,26 Apr 2008,2008-04-26
6155,07 Dec 1977,1977-12-07
6156,August 4 2010,2010-08-04
6157,23 August 1976,1976-08-23
6158,3 May 1995,1995-05-03
6159,Monday March 28 1988,1988-03-28
6160,9 April 2001,2001-04-09
6161,05 Mar 2020,2020-03-05
6162,Tuesday March 16 1982,1982-03-16
6163,Thursday July 7 2011,2011-07-07
6164,Friday April 7 2017,2017-04-07
6165,6 December 2012,2012-12-06
6166,Tuesday November 10 2015,2015-11-10
6167,July 25 2022,2022-07-25
6168,January 29 2019,2019-01-29
6169,Monday June 2 2008,2008-06-02
6170,01 May 2015,2015-05-01
6171,Tuesday March 6 2007,2007-03-06
6172,Friday March 5 2010,2010-03-05
6173,Thursday June 21 1984,1984-06-21
6174,03 Aug 1974,1974-08-03
6175,Tuesday September 26 2000,2000-09-26
6176,May 25 1978,1978-05-25
6177,08 May 1975,1975-05-08
6178,Thursday April 21 2022,2022-04-21
6179,Monday November 10 1975,1975-11-10
6180,15 Jul 2018,2018-07-15
6181,11/2/89,1989-11-02
6182,Tuesday January 13 2009,2009-01-13
6183,Tuesday March 5 1974,1974-03-05
6184,Wednesday October 3 1990,1990-10-03
6185,Thursday June 15 1989,1989-06-15
6186,June 22 2008,2008-06-22
6187,9 05 82,1982-05-09
6188,December 23 1978,1978-12-23
6189,9/11/97,1997-09-11
6190,December 12 1991,1991-12-12
6191,Sunday September 5 2010,2010-09-05
6192,31 12 81,1981-12-31
6193,Thursday September 17 1970,1970-09-17
6194,26 Dec 2011,2011-12-26
6195,21 01 77,1977-01-21
6196,Saturday August 28 2004,2004-08-28
6197,28 Mar 2006,2006-03-28
6198,Friday September 2 1988,1988-09-02
6199,16 May 1987,1987-05-16
6200,14 Aug 2011,2011-08-14
6201,Tuesday October 20 2020,2020-10-20
6202,Monday August 27 2012,2012-08-27
6203,26 Jun 1982,1982-06-26
6204,Friday September 11 1970,1970-09-11
6205,06 Jun 2018,2018-06-06
6206,Saturday March 23 1985,1985-03-23
6207,5 March 2006,2006-03-05
6208,6 Nov 2005,2005-11-06
6209,28 Nov 2012,2012-11-28
6210,Saturday April 6 1996,1996-04-06
6211,Saturday September 3 2011,2011-09-03
6212,29 October 1977,1977-10-29
6213,5 February 2009,2009-02-05
6214,20 January 2015,2015-01-20
6215,March 12 1985,1985-03-12
6216,Tuesday December 25 1973,1973-12-25
6217,Saturday February 13 1993,1993-02-13
6218,17 Jan 1981,1981-01-17
6219,Monday May 13 1991,1991-05-13
6220,Friday July 2 2004,2004-07-02
6221,6 01 06,2006-01-06
6222,April 18 1972,1972-04-18
6223,August 6 1972,1972-08-06
6224,15 May 1983,1983-05-15
6225,Thursday December 3 1981,1981-12-03
6226,20 Feb 1975,1975-02-20
6227,Tuesday June 29 1976,1976-06-29
6228,Wednesday September 5 2007,2007-09-05
6229,Thursday September 10 2009,2009-09-10
6230,16 May 1977,1977-05-16
6231,28 Feb 2018,2018-02-28
6232,August 25 2020,2020-08-25
6233,Monday March 17 1997,1997-03-17
6234,June 11 2022,2022-06-11
6235,Friday April 26 2019,2019-04-26
6236,5 03 08,2008-03-05
6237,5/8/12,2012-05-08
6238,23 August 2010,2010-08-23
6239,Sunday August 30 2015,2015-08-30
6240,Sunday March 4 2018,2018-03-04
6241,Wednesday March 24 1976,1976-03-24
6242,Saturday October 16 2021,2021-10-16
6243,Friday September 14 2018,2018-09-14
6244,July 16 2015,2015-07-16
6245,Thursday February 21 1974,1974-02-21
6246,Saturday May 15 2021,2021-05-15
6247,Friday May 9 1975,1975-05-09
6248,Friday March 30 1973,1973-03-30
6249,March 10 1976,1976-03-10
6250,Tuesday May 14 1996,1996-05-14
6251,9 Feb 2014,2014-02-09
6252,27 Sep 1994,1994-09-27
6253,Tuesday January 16 2007,2007-01-16
6254,22 10 70,1970-10-22
6255,8 May 1971,1971-05-08
6256,14 Jul 1980,1980-07-14
6257,Wednesday August 2 2000,2000-08-02
6258,11 April 2005,2005-04-11
6259,Thursday June 28 2001,2001-06-28
6260,Aug 8 1995,1995-08-08
6261,Friday October 1 1976,1976-10-01
6262,Saturday April 18 1998,1998-04-18
6263,September 23 2008,2008-09-23
6264,Friday January 8 1993,1993-01-08
6265,Friday September 28 2012,2012-09-28
6266,13 May 2004,2004-05-13
6267,Sunday March 26 2006,2006-03-26
6268,3 Jan 1992,1993-01-03
6269,27 January 1996,1996-01-27
6270,Tuesday April 14 1987,1987-04-14
6271,March 2 1990,1990-03-02
6272,14 Nov 2007,2007-11-14
6273,15 Feb 1977,1977-02-15
6274,9/12/73,1973-09-12
6275,Wednesday July 25 1973,1973-07-25
6276,November 20 1994,1994-11-20
6277,29 01 77,1977-01-29
6278,8 May 2005,2005-05-08
6279,4 April 1988,1988-04-04
6280,Wednesday December 24 1975,1975-12-24
6281,Monday July 19 1976,1976-07-19
6282,Wednesday November 2 2016,2016-11-02
6283,October 18 2006,2006-10-18
6284,Monday March 26 2012,2012-03-26
6285,28 Feb 2011,2011-02-28
6286,Saturday April 18 2020,2020-04-18
6287,January 11 2017,2017-01-11
6288,Tuesday February 4 2014,2014-02-04
6289,11.04.02,2002-04-11
6290,Monday December 1 1975,1975-12-01
6291,1 April 2016,2016-04-01
6292,Jun 29 2017,2017-06-29
6293,Jan 26 1972,1972-01-26
6294,October 5 2010,2010-10-05
6295,Wednesday February 20 2019,2019-02-20
6296,2 June 2008,2008-06-02
6297,April 15 1981,1981-04-15
6298,1 October 1998,1998-10-01
6299,Sunday November 30 2014,2014-11-30
6300,15 Dec 2019,2019-12-15
6301,15 November 2000,2000-11-15
6302,10/14/10,2010-10-14
6303,24 December 1975,1975-12-24
6304,18 June 1999,1999-06-18
6305,May 15 1999,1999-05-15
6306,2 04 74,1974-04-02
6307,2/4/86,1986-02-04
6308,Friday July 3 1981,1981-07-03
6309,Apr 4 1992,1992-04-04
6310,Wednesday February 2 1994,1994-02-02
6311,Monday March 17 2008,2008-03-17
6312,Aug 25 2001,2001-08-25
6313,Thursday May 14 1987,1987-05-14
6314,Wednesday May 19 2010,2010-05-19
6315,Monday May 30 1994,1994-05-30
6316,2 November 2016,2016-11-02
6317,Jun 29 1983,1983-06-29
6318,Sunday July 17 1983,1983-07-17
6319,12/22/91,1991-12-22
6320,Sunday February 20 2000,2000-02-20
6321,December 12 1992,1992-12-12
6322,8 Jun 1987,1987-06-08
6323,Saturday January 31 1976,1976-01-31
6324,14.12.15,2015-12-14
6325,Monday June 29 1981,1981-06-29
6326,1 August 1991,1991-08-01
6327,May 17 1975,1975-05-17
6328,30 December 1987,1986-12-30
6329,Monday April 23 1990,1990-04-23
6330,7/17/88,1988-07-17
6331,Saturday May 1 2004,2004-05-01
6332,17.10.77,1977-10-17
6333,8 Oct 1985,1985-10-08
6334,10/29/93,1993-10-29
6335,July 30 1987,1987-07-30
6336,29 July 1982,1982-07-29
6337,July 8 1971,1971-07-08
6338,Monday May 25 2009,2009-05-25
6339,Wednesday October 11 1972,1972-10-11
6340,06 Sep 2011,2011-09-06
6341,7 Sep 1973,1973-09-07
6342,09 Feb 2001,2001-02-09
6343,Thursday November 25 1993,1993-11-25
6344,May 29 1976,1976-05-29
6345,30 December 1972,1972-12-30
6346,23 Nov 1979,1979-11-23
6347,29 Dec 2006,2006-12-29
6348,1 July 2015,2015-07-01
6349,Wednesday April 30 1980,1980-04-30
6350,12 February 1974,1974-02-12
6351,04 Apr 2021,2021-04-04
6352,3/27/80,1980-03-27
6353,Wednesday January 21 2009,2009-01-21
6354,Friday January 4 1991,1991-01-04
6355,24 October 2014,2014-10-24
6356,Tuesday May 31 2005,2005-05-31
6357,October 11 2004,2004-10-11
6358,Thursday July 18 2013,2013-07-18
6359,Friday September 13 2002,2002-09-13
6360,16 February 2009,2009-02-16
6361,5 09 70,1970-09-05
6362,Thursday February 14 1974,1974-02-14
6363,6 Dec 1977,1977-12-06
6364,Tuesday August 18 1987,1987-08-18
6365,Thursday August 22 1974,1974-08-22
6366,October 23 2014,2014-10-23
6367,June 10 1993,1993-06-10
6368,February 14 2022,2022-02-14
6369,January 13 2002,2002-01-13
6370,June 16 1985,1985-06-16
6371,Tuesday May 4 1993,1993-05-04
6372,05 Dec 1994,1994-12-05
6373,Tuesday April 5 1988,1988-04-05
6374,Thursday November 16 1995,1995-11-16
6375,22 01 06,2006-01-22
6376,11.11.75,1975-11-11
6377,Monday July 17 1989,1989-07-17
6378,Thursday January 5 1984,1984-01-05
6379,2 Apr 1985,1985-04-02
6380,28 November 2011,2011-11-28
6381,Monday August 31 1970,1970-08-31
6382,25 Jul 1986,1986-07-25
6383,January 31 1975,1975-01-31
6384,26 Feb 2007,2007-02-26
6385,8/25/73,1973-08-25
6386,22 October 2018,2018-10-22
6387,10 Mar 1977,1977-03-10
6388,14 08 94,1994-08-14
6389,Thursday December 18 1986,1986-12-18
6390,Monday August 13 2018,2018-08-13
6391,3 Dec 2000,2000-12-03
6392,24 December 2009,2009-12-24
6393,19 August 1992,1992-08-19
6394,25 May 1974,1974-05-25
6395,June 21 1983,1983-06-21
6396,Tuesday April 22 1986,1986-04-22
6397,8 February 1985,1985-02-08
6398,12 Sep 2001,2001-09-12
6399,10.08.09,2009-08-10
6400,18 Feb 2021,2021-02-18
6401,Sunday August 1 2010,2010-08-01
6402,20.02.04,2004-02-20
6403,Saturday February 15 2003,2003-02-15
6404,Thursday November 20 1975,1975-11-20
6405,21 Jun 1989,1989-06-21
6406,July 14 1993,1993-07-14
6407,Friday February 6 2015,2015-02-06
6408,Monday March 13 2006,2006-03-13
6409,4/8/88,1988-04-08
6410,September 14 1988,1988-09-14
6411,May 25 2018,2018-05-25
6412,Friday November 16 2001,2001-11-16
6413,10 Mar 1988,1988-03-10
6414,May 30 1975,1975-05-30
6415,Jan 3 2002,2002-01-03
6416,07 Nov 1993,1993-11-07
6417,Tuesday October 4 2005,2005-10-04
6418,27 Aug 2009,2009-08-27
6419,Monday June 4 1990,1990-06-04
6420,Friday May 9 1986,1986-05-09
6421,Sunday March 4 2007,2007-03-04
6422,05 Jan 1974,1974-01-05
6423,March 6 1995,1995-03-06
6424,Wednesday December 18 1996,1996-12-18
6425,March 15 1984,1984-03-15
6426,October 29 2014,2014-10-29
6427,Saturday September 7 1996,1996-09-07
6428,Wednesday February 9 1983,1983-02-09
6429,June 12 2000,2000-06-12
6430,June 4 2009,2009-06-04
6431,11 Apr 2022,2022-04-11
6432,Saturday February 22 2003,2003-02-22
6433,Thursday March 24 2016,2016-03-24
6434,4 Mar 1971,1971-03-04
6435,22 July 1977,1977-07-22
6436,Thursday June 26 2014,2014-06-26
6437,18.07.88,1988-07-18
6438,01 Oct 2004,2004-10-01
6439,7/3/70,1970-07-03
6440,17.07.77,1977-07-17
6441,08 Sep 1987,1987-09-08
6442,4/20/18,2018-04-20
6443,7 Dec 1993,1993-12-07
6444,20.02.14,2014-02-20
6445,May 30 1981,1981-05-30
6446,Monday December 4 2000,2000-12-04
6447,Thursday March 8 1984,1984-03-08
6448,Friday April 23 1982,1982-04-23
6449,12 Jan 1980,1980-01-12
6450,Sunday March 10 1996,1996-03-10
6451,November 6 2013,2013-11-06
6452,Thursday March 25 1999,1999-03-25
6453,Friday November 16 2012,2012-11-16
6454,Sunday May 31 2015,2015-05-31
6455,Tuesday June 20 1978,1978-06-20
6456,10 May 1988,1988-05-10
6457,1 02 10,2010-02-01
6458,Saturday November 26 2016,2016-11-26
6459,Sunday November 4 1990,1990-11-04
6460,November 18 1987,1987-11-18
6461,Sunday December 10 2017,2017-12-10
6462,Wednesday August 3 1977,1977-08-03
6463,26 November 2007,2007-11-26
6464,17 Feb 1987,1987-02-17
6465,July 9 1980,1980-07-09
6466,Wednesday January 21 1970,1970-01-21
6467,15 February 2018,2018-02-15
6468,Feb 24 2003,2003-02-24
6469,3 August 1988,1988-08-03
6470,25 October 2000,2000-10-25
6471,Saturday September 1 2007,2007-09-01
6472,February 3 2017,2017-02-03
6473,Tuesday September 1 1998,1998-09-01
6474,12 Feb 2001,2001-02-12
6475,8/23/03,2003-08-23
6476,8/10/81,1981-08-10
6477,July 21 1973,1973-07-21
6478,Friday April 29 1983,1983-04-29
6479,Saturday July 29 1995,1995-07-29
6480,11 Sep 2019,2019-09-11
6481,Tuesday July 10 1990,1990-07-10
6482,Saturday August 9 1980,1980-08-09
6483,7/10/03,2003-07-10
6484,Tuesday January 29 1980,1980-01-29
6485,May 9 1998,1998-05-09
6486,October 3 1972,1972-10-03
6487,5 07 74,1974-07-05
6488,10.11.18,2018-11-10
6489,18 February 1972,1972-02-18
6490,Tuesday September 20 2011,2011-09-20
6491,Mar 16 1986,1986-03-16
6492,Wednesday September 29 2021,2021-09-29
6493,3 January 1978,1978-01-03
6494,Friday April 4 2014,2014-04-04
6495,8 05 02,2002-05-08
6496,Jun 20 1972,1972-06-20
6497,8 March 1989,1989-03-08
6498,8 10 04,2004-10-08
6499,Monday June 11 2018,2018-06-11
6500,14 July 2015,2015-07-14
6501,Sunday March 27 1988,1988-03-27
6502,Sunday October 21 1990,1990-10-21
6503,December 30 2016,2016-12-30
6504,11 Oct 1996,1996-10-11
6505,15.04.92,1992-04-15
6506,26 Oct 2009,2009-10-26
6507,Monday June 10 1974,1974-06-10
6508,Wednesday March 30 1994,1994-03-30
6509,November 7 1999,1999-11-07
6510,Thursday July 10 2003,2003-07-10
6511,Saturday February 12 1972,1972-02-12
6512,Mar 27 2013,2013-03-27
6513,04 Nov 2002,2002-11-04
6514,Wednesday November 17 1993,1993-11-17
6515,Tuesday June 11 1985,1985-06-11
6516,Monday February 10 1986,1986-02-10
6517,5 Sep 1970,1970-09-05
6518,Wednesday June 10 1970,1970-06-10
6519,03.03.73,1973-03-03
6520,30 Aug 2000,2000-08-30
6521,Saturday August 12 1989,1989-08-12
6522,8/17/20,2020-08-17
6523,May 28 1989,1989-05-28
6524,Friday April 26 2013,2013-04-26
6525,Thursday April 17 1980,1980-04-17
6526,24 Sep 1980,1980-09-24
6527,28 Mar 1996,1996-03-28
6528,8 Jun 1971,1971-06-08
6529,Thursday February 20 1997,1997-02-20
6530,27 July 2005,2005-07-27
6531,7 November 2011,2011-11-07
6532,October 9 1999,1999-10-09
6533,Thursday June 11 1992,1992-06-11
6534,Wednesday December 31 2014,2014-12-31
6535,August 6 1973,1973-08-06
6536,February 26 2015,2015-02-26
6537,October 23 1975,1975-10-23
6538,Monday February 26 2018,2018-02-26
6539,April 6 1978,1978-04-06
6540,21 Feb 1975,1975-02-21
6541,18 Sep 1984,1984-09-18
6542,Wednesday August 15 2018,2018-08-15
6543,Friday June 4 2021,2021-06-04
6544,18 October 1991,1991-10-18
6545,10 Oct 1992,1992-10-10
6546,Wednesday June 2 2004,2004-06-02
6547,Sunday December 13 1981,1981-12-13
6548,November 7 2005,2005-11-07
6549,6 Sep 1995,1995-09-06
6550,August 31 1986,1986-08-31
6551,Tuesday October 3 2017,2017-10-03
6552,January 29 1975,1975-01-29
6553,10/14/98,1998-10-14
6554,Saturday December 30 2000,2000-12-30
6555,Wednesday March 24 2010,2010-03-24
6556,Wednesday November 22 2006,2006-11-22
6557,22 June 2002,2002-06-22
6558,Tuesday August 18 1992,1992-08-18
6559,8 Dec 2008,2008-12-08
6560,Nov 26 1980,1980-11-26
6561,Sunday December 14 1986,1986-12-14
6562,Thursday July 23 2020,2020-07-23
6563,19 March 1982,1982-03-19
6564,18 February 2013,2013-02-18
6565,Tuesday September 4 2018,2018-09-04
6566,Sunday February 25 1996,1996-02-25
6567,16 Jun 2004,2004-06-16
6568,11/30/21,2021-11-30
6569,Mar 16 1970,1970-03-16
6570,Saturday August 13 2005,2005-08-13
6571,Tuesday March 25 2003,2003-03-25
6572,25 July 2007,2007-07-25
6573,June 6 1970,1970-06-06
6574,Monday February 16 1981,1981-02-16
6575,11 April 1998,1998-04-11
6576,August 24 2018,2018-08-24
6577,7 03 78,1978-03-07
6578,29 03 70,1970-03-29
6579,Sunday October 7 2001,2001-10-07
6580,19 November 1973,1973-11-19
6581,21 Dec 1999,1999-12-21
6582,10 11 08,2008-11-10
6583,Wednesday December 28 1988,1988-12-28
6584,Friday July 27 2012,2012-07-27
6585,17 06 72,1972-06-17
6586,16 May 2007,2007-05-16
6587,22 May 1992,1992-05-22
6588,Tuesday June 8 1993,1993-06-08
6589,Sunday November 7 2010,2010-11-07
6590,Monday January 23 2012,2012-01-23
6591,Thursday April 16 1981,1981-04-16
6592,08.02.02,2002-02-08
6593,10 Jul 2006,2006-07-10
6594,25 Aug 1994,1994-08-25
6595,Saturday April 12 2003,2003-04-12
6596,October 24 2003,2003-10-24
6597,Tuesday August 24 2004,2004-08-24
6598,13 Feb 1975,1975-02-13
6599,Monday November 4 2002,2002-11-04
6600,Friday April 27 1990,1990-04-27
6601,5/10/20,2020-05-10
6602,16 07 16,2016-07-16
6603,6 Nov 1983,1983-11-06
6604,Sunday August 27 1978,1978-08-27
6605,Tuesday June 12 1973,1973-06-12
6606,Sunday August 24 1986,1986-08-24
6607,Tuesday January 6 1976,1976-01-06
6608,15 02 88,1988-02-15
6609,August 29 1990,1990-08-29
6610,27 Dec 1971,1971-12-27
6611,30 Nov 2016,2016-11-30
6612,8 March 1986,1986-03-08
6613,14 Mar 1971,1971-03-14
6614,Tuesday March 26 2019,2019-03-26
6615,24 Jun 1986,1986-06-24
6616,Sunday April 16 1972,1972-04-16
6617,Thursday June 17 2010,2010-06-17
6618,Sunday July 28 2002,2002-07-28
6619,Sunday September 24 2000,2000-09-24
6620,October 3 1975,1975-10-03
6621,Wednesday March 14 2001,2001-03-14
6622,Wednesday August 2 1989,1989-08-02
6623,Tuesday May 31 2022,2022-05-31
6624,25 May 2019,2019-05-25
6625,18 August 1980,1980-08-18
6626,Tuesday March 31 1998,1998-03-31
6627,Friday May 31 2002,2002-05-31
6628,Wednesday September 13 2006,2006-09-13
6629,Monday April 27 1981,1981-04-27
6630,Wednesday August 23 1989,1989-08-23
6631,7/20/83,1983-07-20
6632,Wednesday February 11 2009,2009-02-11
6633,July 1 2016,2016-07-01
6634,Saturday April 27 2002,2002-04-27
6635,Thursday March 17 1977,1977-03-17
6636,Tuesday April 25 1972,1972-04-25
6637,12/9/92,1992-12-09
6638,October 30 2017,2017-10-30
6639,12.11.85,1985-11-12
6640,19 April 1991,1991-04-19
6641,Mar 24 2004,2004-03-24
6642,Tuesday December 7 1976,1976-12-07
6643,January 25 2020,2020-01-25
6644,Saturday January 8 2000,2000-01-08
6645,Thursday January 22 2004,2004-01-22
6646,May 7 1993,1993-05-07
6647,18 06 96,1996-06-18
6648,Tuesday September 25 2001,2001-09-25
6649,Saturday May 2 2020,2020-05-02
6650,3/20/73,1973-03-20
6651,Monday September 3 1979,1979-09-03
6652,19 February 2019,2019-02-19
6653,Monday April 13 2015,2015-04-13
6654,Friday April 14 1972,1972-04-14
6655,9 April 2012,2012-04-09
6656,October 24 2005,2005-10-24
6657,Wednesday April 26 2000,2000-04-26
6658,Monday January 10 1983,1983-01-10
6659,7 06 80,1980-06-07
6660,Friday December 13 1996,1996-12-13
6661,Saturday August 4 2018,2018-08-04
6662,Aug 4 2012,2012-08-04
6663,21 Dec 1996,1996-12-21
6664,Friday September 25 2015,2015-09-25
6665,11 February 1994,1994-02-11
6666,06.02.90,1990-02-06
6667,April 25 1977,1977-04-25
6668,Monday June 20 1983,1983-06-20
6669,Saturday May 28 2005,2005-05-28
6670,September 7 2005,2005-09-07
6671,Wednesday June 8 2022,2022-06-08
6672,Saturday December 27 1986,1986-12-27
6673,13 May 2013,2013-05-13
6674,Wednesday May 9 2018,2018-05-09
6675,April 11 1976,1976-04-11
6676,Sunday November 24 2002,2002-11-24
6677,13 November 2010,2010-11-13
6678,Tuesday September 17 1991,1991-09-17
6679,8/11/90,1990-08-11
6680,21 06 76,1976-06-21
6681,11 Apr 2016,2016-04-11
6682,Monday August 25 1975,1975-08-25
6683,30 May 1994,1994-05-30
6684,12 July 2003,2003-07-12
6685,August 26 1978,1978-08-26
6686,Wednesday May 19 1976,1976-05-19
6687,Monday December 2 2019,2019-12-02
6688,Tuesday May 22 1990,1990-05-22
6689,29 10 74,1974-10-29
6690,Monday July 7 2014,2014-07-07
6691,Thursday May 12 1988,1988-05-12
6692,03 Nov 1998,1998-11-03
6693,Saturday March 24 1973,1973-03-24
6694,Monday April 13 1998,1998-04-13
6695,27 Feb 1984,1984-02-27
6696,3 05 84,1984-05-03
6697,9 February 2011,2011-02-09
6698,27 Jun 1971,1971-06-27
6699,19.05.87,1987-05-19
6700,13 Feb 2007,2007-02-13
6701,Friday February 9 2001,2001-02-09
6702,February 1 1977,1977-02-01
6703,Saturday November 1 2008,2008-11-01
